checkpoint,layer,head,adjacent4_mass,adjacent4_expected,adjacent4_enrichment,adjacent4_ci_low,adjacent4_ci_high,adjacent8_mass,adjacent8_expected,adjacent8_enrichment,adjacent8_ci_low,adjacent8_ci_high,top_spatial_key_adjacent4,top_spatial_key_adjacent8,mean_attended_manhattan_distance,self_mass,special_token_mass
iteration_1260,1,3,0.059558529406785965,0.0649666756525607,0.9167550718664244,0.906048457416081,0.9274972606578851,0.11303061991930008,0.12043267653562754,0.9385378052763137,0.9251596951577248,0.9513539128415909,0.08484595761381476,0.15551412872841444,4.808127509865834,0.017305659130215645,0.06987978518009186
iteration_1260,1,4,0.18417058885097504,0.05799790205387849,3.175469841648505,3.134695208260658,3.2138410048564543,0.3116801977157593,0.10754177805498008,2.898224330607726,2.8624508432223457,2.9349807771863943,0.42805631868131866,0.599833202511774,2.7812734918123927,0.061374448239803314,0.12448546290397644
iteration_1260,1,5,0.09002121537923813,0.05274951698661861,1.7065789512740852,1.6839247465526026,1.7290565215521918,0.15981489419937134,0.09768592659160137,1.6360073531115131,1.6159339339321217,1.6555682709514823,0.24914148351648352,0.3942307692307692,3.851205056755998,0.028576571494340897,0.22842592000961304
iteration_1260,1,6,0.04257237911224365,0.06394910337851473,0.6657228461868769,0.6553112886820732,0.676018167065635,0.08061893284320831,0.11887748622123376,0.6781682167569948,0.6680376032504576,0.6883668569487643,0.022051609105180534,0.03951628728414443,5.384266832806798,0.012292401865124702,0.09425032883882523
iteration_1260,1,7,0.10100353509187698,0.06410431688350993,1.575612064869518,1.5580307640309339,1.5920367874999874,0.1819688379764557,0.11896460247098131,1.5296048925212256,1.511343018840909,1.5466685054722993,0.25176609105180536,0.39702708006279436,3.90829710674908,0.03131035342812538,0.07004809379577637
iteration_1260,2,0,0.06726308912038803,0.06275356459171959,1.0718608505828764,1.068757015335191,1.0751325550637434,0.12583421170711517,0.1164472906152822,1.0806109016554575,1.0769342433496598,1.084347452307473,0.08886872056514913,0.16562009419152277,4.5324213648982274,0.019350718706846237,0.10056056082248688
iteration_1260,2,1,0.06937213987112045,0.06582781646285799,1.0538423359411029,1.0452774175721282,1.062352532580973,0.12901197373867035,0.12223439792028329,1.0554473694287523,1.0473352137095153,1.0636543153541107,0.07039835164835165,0.13208889324960754,4.611846608645175,0.020735668018460274,0.05745125189423561
iteration_1260,2,2,0.057214733213186264,0.0627106930787333,0.9123600841303595,0.9063558045845435,0.9187182206622112,0.10978976637125015,0.11643127155355011,0.9429577200894406,0.936798854231717,0.9494000550678245,0.042582417582417584,0.08330062794348508,4.677505613520321,0.01569383032619953,0.105731301009655
iteration_1260,2,3,0.06384745240211487,0.06038553291621033,1.057330279600384,1.051739036089643,1.0631016507350308,0.1223086416721344,0.11179835385969196,1.094011114203282,1.0862583003145032,1.1018833237812955,0.09134615384615384,0.17449960753532182,4.430895194041436,0.01677449233829975,0.13250163197517395
iteration_1260,2,4,0.07050011307001114,0.06679540072719571,1.055463584355847,1.0479789701038398,1.062910005253777,0.13100595772266388,0.12404310010161719,1.0561325669492512,1.0484828562081294,1.0636207391891566,0.09107633437990581,0.16696919152276296,4.583700222339446,0.020629139617085457,0.04416714608669281
iteration_1260,2,5,0.07291921228170395,0.06252152754548167,1.1663056733324122,1.156216619610865,1.17683754905352,0.1344917118549347,0.11602416507789681,1.159169831255748,1.1496296727270543,1.1686032978863543,0.1349587912087912,0.24445643642072212,4.479742007190091,0.02151111140847206,0.10163187980651855
iteration_1260,2,6,0.14941014349460602,0.060782912426962245,2.458094512567816,2.415130954840954,2.500164288154428,0.25717437267303467,0.11283326292318993,2.2792425390383637,2.2381840120993477,2.3187006804931896,0.4029140502354788,0.610037284144427,3.249606989400216,0.0482417531311512,0.10031747072935104
iteration_1260,2,7,0.06820084154605865,0.06305367664239016,1.0816314793641728,1.0757104907668757,1.0878344606330137,0.12610997259616852,0.11694596036408773,1.0783610840729383,1.0726899099558065,1.084005578104811,0.09818975667189953,0.17825255102040816,4.597158253729348,0.020557893440127373,0.09428605437278748
